StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:08.808	0.0210	-0.8408	0.5859	94.7876	22.3999	15.2588	-47.9333	1.6425	-9.9756	37.25
0x50	 21:57:08.818	-0.0815	-0.8350	0.6157	88.1958	4.1504	10.5591	-47.1149	1.7798	-9.9371	37.25
0x50	 21:57:08.828	-0.0815	-0.8350	0.6157	88.1958	4.1504	10.5591	-46.3074	1.9116	-9.8932	37.25
0x50	 21:57:08.838	-0.0337	-0.8154	0.6035	86.5479	14.4653	11.5967	-45.5219	2.0929	-9.9207	37.27
0x50	 21:57:08.848	-0.0337	-0.8154	0.6035	86.5479	14.4653	11.5967	-44.7473	2.2742	-9.9426	37.27
0x50	 21:57:08.858	-0.0605	-0.7646	0.6426	82.6416	16.4795	15.3809	-43.9783	2.5049	-9.9481	37.27
0x50	 21:57:08.868	-0.0605	-0.7646	0.6426	82.6416	16.4795	15.3809	-43.2202	2.7411	-9.9536	37.27
0x50	 21:57:08.907	-0.0664	-0.7524	0.6597	82.0313	16.2354	19.1040	-42.4622	2.9993	-9.9261	37.28
0x50	 21:57:08.907	-0.0664	-0.7524	0.6597	82.0313	16.2354	19.1040	-41.7096	3.2520	-9.8932	37.28
0x50	 21:57:08.907	-0.0942	-0.7314	0.6563	81.3599	14.4653	21.7896	-40.9680	3.5211	-9.8273	37.25
0x50	 21:57:08.908	-0.0942	-0.7314	0.6563	81.3599	14.4653	21.7896	-40.2264	3.7903	-9.7559	37.25
0x50	 21:57:08.918	-0.0879	-0.7017	0.6567	80.3223	11.9019	22.5220	-39.4958	4.0430	-9.6625	37.26
0x50	 21:57:08.928	-0.0879	-0.7017	0.6567	80.3223	11.9019	22.5220	-38.7653	4.2847	-9.5636	37.26
0x50	 21:57:08.938	-0.0713	-0.6782	0.6689	78.6743	15.7471	23.5596	-38.0457	4.5538	-9.4757	37.27
0x50	 21:57:08.948	-0.0713	-0.6782	0.6689	78.6743	15.7471	23.5596	-37.3315	4.8175	-9.3878	37.27
0x50	 21:57:08.959	-0.1289	-0.6230	0.7080	73.5474	18.7988	24.7803	-36.6394	5.1416	-9.3054	37.27
0x50	 21:57:08.969	-0.1289	-0.6230	0.7080	73.5474	18.7988	24.7803	-35.9528	5.4657	-9.2175	37.27
0x50	 21:57:08.979	-0.1963	-0.6177	0.7324	70.5566	-4.0283	26.4893	-35.2716	5.6470	-8.9813	37.26
